card_type,character,event,card_name,card_image,weapon_type,weapon_image,rarity,stat1_hp,stat1_sp,stat1_atk,stat1_def,stat50_hp,stat50_sp,stat50_atk,stat50_def,stat70_hp,stat70_sp,stat70_atk,stat70_def,skill_name,skill_sp,skill_combo,skill_hit,skill_damage,skill_range,skill_effect,skill_comment,skill_preview,charge_name,charge_hit,charge_damage,charge_range,charge_comment,nakayoshi_name,nakayoshi_target_noevol,nakayoshi_effect_noevol,nakayoshi_target_evol,nakayoshi_effect_evol
0,14,ホラー映画,【ホラー映画】心美,hoshimori/static/uploaded/c/art/140017.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,2,1509,209,704,705,2717,437,1472,1474,3220,532,1792,1794,ブレイク・インパクト,111,11,1,約7倍,全方位・範囲小,,"前方に範囲大攻撃
渾身の力で叩き付け、衝撃波を起こし、敵を吹き飛ばす",,,,,,,怖いもの見たさ,みんな,攻撃力が3％UP！,みんな,攻撃力が4％UP！
0,14,星衣リヴァイアサン,【星衣リヴァイアサン】心美,hoshimori/static/uploaded/c/art/140018.png,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2078,253,920,708,3958,554,2012,1548,4453,634,2299,1770,蒼舞海皇翔,175,10,1,約19倍,前方・範囲中,武器相性無視,"前方に範囲大攻撃
武器相性無視
水の力を全身に宿し、空中から一気に蹴りを打ち込む",hoshimori/static/uploaded/c/skill/kokomi_seii.gif,,,,,,蒼舞奮闘陣,みんな,攻撃力が4％UP！、与ダメUP（小）,みんな,攻撃力が5％UP！、与ダメUP
0,14,星衣ギャラクシー,【星衣ギャラクシー】心美,hoshimori/static/uploaded/c/art/0615kokomi.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1711,277,873,751,3178,604,1908,1640,3566,691,2184,1875,コスモラッシュ,168,13,5,約4.4×4+約6.3倍,前方・範囲中,武器相性無視／10秒間与ダメ25％UP,"与ダメUP（短）＋前方多段攻撃
武器相性無視
強くなりたいと思う心に呼応して、星衣が力を与える",,,,,,,宇宙のヒーロー,みんな,5コンボ以降、被ダメージdown(小),みんな,被ダメージdown、コンボダメージup(小)
0,14,巫女のおしごと,【巫女のおしごと】心美,hoshimori/static/uploaded/c/art/0515kokomi.png,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1018,549,970,395,1938,1200,2122,869,2180,1372,2427,995,心美の破魔矢,243,13,4,約1.7倍×2+約1.7倍+約7倍,全方位・範囲大,武器相性無視,"周囲の敵に多段攻撃
武器相性無視
乙女の純真な祈りは、邪を払い、大地を浄化する",hoshimori/static/uploaded/c/skill/kokomi_miko.gif,,,,,,巫女のお姉ちゃん,みんな,HPが8％UP！,みんな,HPが12％UP！
0,14,水着’15,【水着’15】心美,hoshimori/static/uploaded/c/art/0715kokomi.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1282,483,881,556,2441,1052,1929,1217,2746,1201,2205,1390,スパートインク,215,10,2,約6.5倍+約6.5倍,全方位・範囲大⇒全方位・範囲大,武器相性無視,"周囲に2段攻撃
武器相性無視
タコと侮るなかれ。その墨は全てを黒く塗りつぶす",hoshimori/static/uploaded/c/skill/kokomi_mizugi.gif,,,,,,超力作完成！,3年生,HPが8％UP、SPが7％UP！,3年生,HPが10％UP、SPが9％UP！
0,14,夏制服,【夏制服】心美,hoshimori/static/uploaded/c/art/140012.png,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,1,1125,239,594,593,1667,402,1000,998,2250,577,1438,1436,バンプアップ,139,10,,,自分,約15秒間、与ダメージ約1.25倍,"使用者の与ダメージをアップ
武器に薄い空気の層を展開して、ダメージ増加する",,,,,,,強く……なりたい,3年生,SPが5％UP！,,
0,14,アニマル,【アニマル】心美,hoshimori/static/uploaded/c/art/0831kokomi.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2095,365,914,516,3998,788,2000,1128,4500,900,2285,1290,ミルキーカウ,180,"秘密のレッスンクリア前
：10
秘密のレッスンクリア後
：8",1,約14倍,全方位・範囲大,武器相性無視／自分のHP40％回復、秘密のレッスンクリア後：遠距離攻撃無効（5秒）,"周囲の敵を攻撃＋HP回復＋【秘密のレッスン後】遠距離無効（極短）
武器相性無視
ミルクを飲むとモーモー四姉妹が感謝とともに現れる",hoshimori/static/uploaded/c/skill/kokomi_animal.gif,,,,,,産地直送,スピアとガン,15コンボ以降、攻撃力6％UP！,スピアとガン,15コンボ以降、攻撃力8％UP！
0,14,星守メイド,【星守メイド】心美,hoshimori/static/uploaded/c/art/1113kokomi.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1823,363,946,800,3473,793,2070,1750,3907,906,2365,2000,バーンホイップ,164,13,2,約12倍+約21倍,全方位・範囲極小⇒全方位・範囲大,武器相性無視,"周囲の敵を攻撃
武器相性無視
かき混ぜすぎると爆発する、危険な調理方法",hoshimori/static/uploaded/c/skill/kokomi_hoshimorimaid.gif,,,,,,がんばるメイドさん,3年生,与ダメージUP（大）,3年生,与ダメージUP（大）、コンボダメUP
0,14,ハロウィン’15,【ハロウィン’15】心美,hoshimori/static/uploaded/c/art/1015kokomi.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1306,443,891,1128,2488,968,1950,2469,2798,1106,2228,2821,ギミックオアスイーツ,201,13,1,約20倍,全方位・範囲小（攻撃）・全方位・範囲中（攻撃力or防御力ダウン効果）,武器相性無視／10秒間敵の攻撃力or防御力ダウン,"敵ランダム弱体化＋周囲攻撃
武器相性無視
箱から飛び出すのは、恐怖の仕掛けか、甘美への誘いか",hoshimori/static/uploaded/c/skill/kokomi_Halloween.gif,,,,,,幸せのお菓子,みんな,残り時間60秒以下で与ダメUP（大）、コンボダメup（大）,みんな,残り時間90秒以下で与ダメUP（大）、コンボダメup（大）
0,14,クリスマス’15,【クリスマス’15】心美,hoshimori/static/uploaded/c/art/1214kokomi.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1467,402,936,921,2793,876,2050,2013,3143,1000,2342,2300,ウォームフレイム,219,13,1,"秘密のレッスンクリア前
：約20倍
秘密のレッスンクリア後
：約28.8倍",前方・直線,武器相性無視／15秒間与ダメージ25％アップ,"与ダメUP＋前方直線攻撃
武器相性無視
冬の暖炉が、敵の身も心も暖める",hoshimori/static/uploaded/c/skill/kokomi_Xmas.gif,,,,,,真のプレゼントは…,ガン,SPダメージ無効、スキルコンボ数−1,みんな,SPダメージ無効、スキルコンボ数−1
0,14,大晦日,【大晦日】心美,hoshimori/static/uploaded/c/art/1231kokomi1.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1820,380,968,838,3466,830,2118,1832,3900,948,2420,2094,獅子舞砲,190,13,2,"秘密のレッスンクリア前
：約11倍×2
秘密のレッスンクリア後
：約11倍＋約14.3倍",前方・範囲中×2,武器相性無視,"前方2回攻撃
武器相性無視
獅子舞の群れが縁起のいい光線を撃ち放つ",hoshimori/static/uploaded/c/skill/kokomi_furisode.gif,,,,,,重箱こせち,3年生,消費SPdown、コンボダメージUP（大）,みんな,消費Spdown（大）、コンボダメージUP（大）
0,14,元旦,【元旦】心美,hoshimori/static/uploaded/c/art/1231kokomi2.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1687,520,1008,610,3031,1137,2206,1335,3400,1300,2520,1525,獅子舞砲,190,13,2,"秘密のレッスンクリア前
：約11倍×2
秘密のレッスンクリア後
：約11倍＋約14.3倍",前方・範囲中×2,武器相性無視,"前方2回攻撃
武器相性無視
獅子舞の群れが縁起のいい光線を撃ち放つ",hoshimori/static/uploaded/c/skill/kokomi_furisode.gif,,,,,,幸せの小吉,3年生,スキルコンボ数−1、SP12％UP,3年生,スキルコンボ数−1、SP18％UP
0,14,入浴,【入浴】心美,hoshimori/static/uploaded/c/art/0229kokomi1.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1737,648,980,576,3120,1416,2144,1260,3500,1619,2450,1440,ウォーミングガイザー,324,13,1,"秘密のレッスンクリア前
：約16倍
 
秘密のレッスンクリア後
：約18.5倍",全方位・範囲大,武器相性無視／10秒間、パーティ全員のスキルダメージ100％アップ＆状態異常無効,"攻撃＋スキル強化＆状態異常無効（全、短）
武器相性無視
温泉が少しの間だけ少女に耐える力を与える",hoshimori/static/uploaded/c/skill/kokomi_nyuyoku.gif,,,,,,芯まで温まりますね,みんな,HP7％UP、コンボダメージUP,みんな,HP10％UP、コンボダメージUP（大）
0,14,私服,【私服】心美,hoshimori/static/uploaded/c/art/140014.png,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,1,729,401,686,367,1080,673,1155,617,1458,968,1661,888,マジカル☆カノン,110,8,1,約5倍,全方位・範囲小,,"前方の敵を範囲攻撃
強力な理力の玉を呼び出し、敵を滅する",,,,,,,お手伝いできますか？,3年生,HPが3％UP！,,
0,14,ザ・ムービー,【ザ・ムービー】心美,hoshimori/static/uploaded/c/art/0215kokomi.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1449,479,942,1120,2760,1048,2060,2450,3104,1198,2355,2800,アルペンメロディ,209,13,1,"秘密のレッスンクリア前
：約19倍
 
秘密のレッスンクリア後
：約21.9倍",全方位・範囲中,武器相性無視／吹き飛び無効（20秒）,"周囲攻撃＋吹き飛び無効（長）
武器相性無視
アルプホルンが奏でる優しくも力強い音が敵を攻撃する",hoshimori/static/uploaded/c/skill/kokomi_movie.gif,,,,,,お花に囲まれて,ソード,与ダメージUP（大）、コンボダメージUP,ソード,与ダメージUP（超）、コンボダメージUP（大）
0,14,湯上がり,【湯上がり】心美,hoshimori/static/uploaded/c/art/0229kokomi2.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1400,503,959,997,2667,1095,2100,2181,3000,1250,2400,2492,ハートフルガイザー,251,13,1,"秘密のレッスンクリア前
：約16倍
 
秘密のレッスンクリア後
：約18.5倍",全方位・範囲大,武器相性無視／15秒間、スキルダメージ100％アップ＆遠距離攻撃無効,"攻撃＋スキル強化＆遠距離無効
武器相性無視
温泉が少しの間だけ少女に戦う力を与える",hoshimori/static/uploaded/c/skill/kokomi_yuagari.gif,,,,,,頭がほわっとしますぅ,みんな,与ダメージUP（超）、ただし、スキルコンボ＋1,みんな,与ダメージUP（超）
0,14,バースデー’16,【バースデー’16】心美,hoshimori/static/uploaded/c/art/20161002kokomi.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1892,527,1040,800,3611,1138,2275,1750,4064,1300,2599,2000,パラダイス・ミルク,175,10,1,"'
秘密のレッスンクリア前
：約16倍
 
秘密のレッスンクリア後
：約18.4倍",全方位・範囲特大,武器相性無視／10秒間、与ダメ50％アップ＆雷付加,"攻撃＋与ダメージ大UP＆落雷付加（短）
武器相性無視
こんなにお祝いされたら、私、泣いちゃいそうです……",hoshimori/static/uploaded/c/skill/kokomi_birthday16.gif,,,,,,これは嬉し涙です……,みんな,宝箱回収性能UP（小）、SPダメージ無効,みんな,宝箱回収性能UP、SPダメージ無効
0,14,Pixie,【Pixie】心美,hoshimori/static/uploaded/c/art/20160615kokomi.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1955,600,1040,553,3512,1312,2275,1210,3800,1500,2600,1383,ハニカミ桃色パルス,300,13,3,"秘密のレッスンクリア前
：約9倍×2＋約14倍
 
秘密のレッスンクリア後
：約9倍×2＋約18.5倍",ターゲットを中心に全方位・範囲極小×2⇒全方位・範囲中,武器相性無視,"3回攻撃
武器相性無視
歌いたい！　少女のキモチが閃光となってほとばしる",hoshimori/static/uploaded/c/skill/kokomi_Pixie.gif,,,,,,アイドルは度胸ですぅ,ロッドとソード,スキルコンボ数−1、与ダメージUP,ロッドとソード,スキルコンボ数−1、与ダメージUP（超）
0,14,星衣フローラ,【星衣フローラ】心美,hoshimori/static/uploaded/c/art/20160331kokomi.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1866,479,992,820,3562,1033,2171,1793,4008,1180,2480,2050,インペリアル・ライン,196,13,3,"秘密のレッスンクリア前
：約6.5倍×2＋約9倍
 
秘密のレッスンクリア後
：約6.5倍×2＋約12.3倍",全方位・範囲中,苦手無視／10秒間、得意or苦手発動時与ダメージ2倍,"相性UP（短）＋周囲の敵を3回攻撃
苦手無視
勇気を持って、敵への頭上へと飛び上がり、突き下ろす",hoshimori/static/uploaded/c/skill/kokomi_flora.gif,,,,,,私だってがんばれる！,みんな,操作キャラHP1/2以下で、攻撃力6％、コンボダメ（大）UP,みんな,操作キャラHP3/4以下で、攻撃力6％、コンボダメUP（超）
0,14,水着’16,【水着’16】心美,hoshimori/static/uploaded/c/art/20160630kokomi.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1465,520,999,1160,2791,1137,2186,2538,3140,1300,2499,2999,ローリングチャレンジ,216,13,1,約15倍,全方位・範囲中,"武器相性無視／攻撃装置設置
秘密のレッスン前：15秒間、約5倍×5
秘密のレッスン後：20秒間、約5倍×7
※攻撃装置から発射される攻撃はターゲット中心、全方位・範囲小","1回攻撃＋攻撃装置設置
武器相性無視
腰を振って、いざチャレンジ！　うまくできるかな",hoshimori/static/uploaded/c/skill/kokomi_mizugi16.gif,,,,,,夜のプール怖いですぅ,3年生,与ダメージUP（大）、SP9％UP,3年生と2年生,与ダメージUP（超）、SP9％UP
0,14,Sirius,【Sirius】心美,hoshimori/static/uploaded/c/art/0115kokomi.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1769,447,976,800,3375,964,2136,1749,3799,1101,2440,2000,バースドリーム,192,13,7,"秘密のレッスンクリア前
：約3倍+約3倍+約3倍+約3倍+約3倍+約3倍+約9倍
秘密のレッスンクリア後
：約3倍+約3倍+約3倍+約3倍+約3倍+約3倍+約13倍",前方・左右に範囲小×3回ずつ⇒前方・直線,武器相性無視,"前方多段攻撃
武器相性無視
華麗なダンスに、周囲の盛り上がりは最高潮に達する",hoshimori/static/uploaded/c/skill/kokomi_Sirius.gif,,,,,,た、楽しいかも……,みんな,15コンボ以降、与ダメージUP（大）、SP9％UP,みんな,15コンボ以降、与ダメージUP（超）、SP12％UP
0,14,添い寝,【添い寝】心美,hoshimori/static/uploaded/c/art/20161005kokomi.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1773,540,1039,804,3378,1176,2275,1758,3800,1342,2600,2010,スウィート・ドリーム,270,13,1,"秘密のレッスンクリア前
：約19倍
 
秘密のレッスンクリア後
：約21.85倍",全方位・範囲中,武器相性無視／隕石付加（ダメージ：約0.5倍）,"攻撃後、隕石（最大3段階）付加
武器相性無視
みんなでニコニコできる楽しい夢が見られたらいいな
隕石は敵を中心に攻撃し、敵の攻撃が当たるまで続く。スキルを使うごとに着弾範囲が拡大する",hoshimori/static/uploaded/c/skill/kokomi_soine.gif,,,,,,幸せな夢が見れそう,みんな,10コンボ以降、消費SPdown（大）、SP9％UP,みんな,10コンボ以降、消費SPdown（超）、SP12％UP
0,14,バニー,【バニー】心美,hoshimori/static/uploaded/c/art/20160831kokomi.jpg,6,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/twinbullet.png,3,1097,616,996,789,2089,1341,2179,1726,2200,1700,2490,2103,シェイキングダイス,268,13,2,"秘密のレッスンクリア前
：約12.2倍×2
 
秘密のレッスンクリア後
：約14倍×2",全方位・範囲特大,武器相性無視,"2回攻撃
武器相性無視
運には見放されてばかりの私ですが、今こそ……！",hoshimori/static/uploaded/c/skill/kokomi_bunny.gif,,,,,,当たってくださ〜い！,ツインバレット,攻撃力7％、与ダメージUP（小）,ツインバレット,攻撃力8％、与ダメージUP
0,14,バレンタイン’16,【バレンタイン’16】心美,hoshimori/static/uploaded/c/art/0204kokomi.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1400,433,950,1201,2666,947,2078,2624,3000,1082,2374,3000,あなたに届けたい,180,13,3,"秘密のレッスンクリア前
：約8倍+約8倍+約17.8倍
 
秘密のレッスンクリア後
：約8倍+約8倍+約24.8倍",全方位・範囲中×3,武器相性無視,"移動しながら3回連続攻撃
武器相性無視
あの人に渡すチョコを手に少女の体は風と一体化する",hoshimori/static/uploaded/c/skill/kokomi_Valentine.gif,,,,,,落ち着かなきゃ……！,3年生,SPダメージ無効、コンボダメージUP（大）,みんな,SPダメージ無効、コンボダメージUP（超）
0,14,星守メイド’16,【星守メイド’16】心美,hoshimori/static/uploaded/c/art/20161031kokomi.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,2057,600,1042,642,3695,1312,2280,1406,3997,1500,2605,1607,ブラッシュアプローチ,326,13,1,"秘密のレッスンクリア前
：約18倍
 
秘密のレッスンクリア後
：約20.7倍",全方位・範囲大,武器相性無視／20秒間、SP回復エリア設置（回復量：最大SPの1.5％×21）,"攻撃＋SP回復エリア設置（長）
武器相性無視
ほっぺたのクリームをふいてあげたら予想外の急接近!?",hoshimori/static/uploaded/c/skill/kokomi_maid16.gif,,,,,,ふいてあげますね,みんな,SP6％UP、消費SPdown,みんな,SP9％UP、消費SPdown（大）
0,14,マーチング,【マーチング】心美,hoshimori/static/uploaded/c/art/20170317kokomi.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1552,543,1050,1102,3305,1253,2436,2552,3325,1350,2623,2755,バウンス・ロール,272,13,1,"秘密のレッスンクリア前
：約29.6倍
 
秘密のレッスンクリア後
：約34倍",ターゲットを中心に、全方位・範囲中,"苦手無視／15秒間、共鳴（遠）付加
共鳴時はターゲットの周囲に追加攻撃が発生し、通常攻撃に与ダメアップの効果
倍率は追加攻撃、与ダメアップ共通でFEVER：約2倍、GREAT：約1.5倍、GOOD：約1.25倍
なお、追加攻撃の範囲はエフェクト通りで、FEVERがもっとも広くあとは徐々に狭くなっていく","1回攻撃＋共鳴（遠）付加
苦手無視
テンポよく叩けると、心まではずんじゃいます
※共鳴は通常攻撃時、追加攻撃＋与ダメUPの効果
タップの判定で追加攻撃範囲、与ダメUP量が変化する",hoshimori/static/uploaded/c/skill/kokomi_marching.gif,,,,,,練習がんばりますぅ,みんな,攻撃力5％UP、HP7％UP,みんな,攻撃力7％UP、HP7％UP
0,14,白衣の天使,【白衣の天使】心美,hoshimori/static/uploaded/c/art/20170113kokomi.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1469,479,1036,1289,2798,1049,2267,2404,3149,1198,2590,3050,ピースオブマインド,208,9,1,"秘密のレッスンクリア前
：約20倍
 
秘密のレッスンクリア後
：約23倍",全方位・範囲大,武器相性無視／自分のHP100％回復,"1回攻撃＋自分のHP全回復
武器相性無視
みなさんが安心できるようなナースになりたいです",hoshimori/static/uploaded/c/skill/kokomi_hakuinotenshi.gif,,,,,,なんでも言って下さい,みんな,攻撃力4％UP、移動性能UP,みんな,攻撃力6％UP、移動性能UP
0,14,バレンタイン’16,【バレンタイン’16】心美（メモリーズ復刻）,hoshimori/static/uploaded/c/art/0204kokomi.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1484,459,1007,1273,2826,1004,2203,2781,3180,1146,2517,3180,あなたに届けたい,180,13,3,"秘密のレッスンクリア前
：約8倍+約8倍+約17.8倍
 
秘密のレッスンクリア後
：約8倍+約8倍+約24.8倍",全方位・範囲中×3,武器相性無視,"移動しながら3回連続攻撃
武器相性無視
あの人に渡すチョコを手に少女の体は風と一体化する",hoshimori/static/uploaded/c/skill/kokomi_Valentine.gif,,,,,,落ち着かなきゃ……！,3年生,SPダメージ無効、コンボダメージUP（大）,みんな,SPダメージ無効、コンボダメージUP（超）
0,14,2ndメモリアル,【2ndメモリアル】心美,hoshimori/static/uploaded/c/art/20170417kokomi.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1540,474,1057,1224,2933,1037,2314,2679,3300,1184,2643,3060,至福の滋味,223,8,1,"秘密のレッスンクリア前
：約24.35倍
 
秘密のレッスンクリア後
：約28倍",全方位・範囲小,苦手無視,"1回攻撃
苦手無視
ホカホカで、とってもおいしいですぅ",hoshimori/static/uploaded/c/skill/kokomi_2ndmemorial.gif,,,,,,もう食べられません〜,ソードとスピアとハンマー,操作キャラHP75％以上で、HP20％UP、与ダメUP,ソードとスピアとハンマー,操作キャラHP75％以上で、HP25％UP、与ダメUP（大）
0,14,おうちデート,【おうちデート】心美,hoshimori/static/uploaded/c/art/20170620kokomi.jpg,5,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/bladecanon.png,3,1409,510,1064,1329,2684,1116,2329,2907,3020,1276,2660,3321,ユニバース・ベール,292,13,1,"秘密のレッスンクリア前
：約51.8倍
 
秘密のレッスンクリア後
：約59.6倍",全方位・範囲大,苦手無視／20秒間、得意追加,"得意追加（長）＋1回攻撃
苦手無視
わあ……お星さま、とってもきれいですぅ……",hoshimori/static/uploaded/c/skill/kokomi_ouchidate.gif,,,,,,こ、これでいいかなぁ,みんな,コンボダメUP、HP7％UP,みんな,コンボダメUP（大）、HP10％UP
0,15,体操服,【体操服】うらら,hoshimori/static/uploaded/c/art/150013.png,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,1,1181,226,579,609,1750,380,974,1025,2363,546,1402,1474,クイックブレイブ,80,9,1,約5倍,前方・範囲小,,"前方に範囲攻撃
素早い動きで真空波を作り出し、敵を引き裂く",,,,,,,キャイキャイポーズ,3年生,攻撃力が2％UP！,,
0,15,冬制服,【冬制服】うらら,hoshimori/static/uploaded/c/art/150011.png,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,0,855,273,513,390,1140,410,768,585,,,,,クラックキャノン,97,7,3,約1.35倍+約1.35倍+約1.35倍,前方・直線,,"前方の敵を多段攻撃
散弾銃のように無数の玉を打ち込む",,,,,,,ラブリー・ポジティブ,みんな,攻撃力が1％UP！,,
0,15,私服,【私服】うらら,hoshimori/static/uploaded/c/art/150014.png,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,1,1389,200,670,463,2059,336,1127,780,2779,483,1621,1122,メタルアーマー,146,10,,,自分,約15秒間、被ダメージ約0.75倍,"使用者の被ダメージをダウン
周囲に薄い空気の層を展開して、ダメージを軽減する",,,,,,,チャンスはつかむもの,3年生,HPが3％UP！,,
0,14,星守メイド,【星守メイド】心美（メモリーズ復刻）,hoshimori/static/uploaded/c/art/20170523kokomi.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1969,392,1041,864,3751,856,2277,1890,4220,978,2602,2160,バーンホイップ,164,13,2,約12倍+約21倍,全方位・範囲極小⇒全方位・範囲大,武器相性無視,"周囲の敵を攻撃
武器相性無視
かき混ぜすぎると爆発する、危険な調理方法",hoshimori/static/uploaded/c/skill/kokomi_hoshimorimaid.gif,,,,,,がんばるメイドさん,3年生,与ダメージUP（大）,3年生,与ダメージUP（大）、コンボダメUP
0,14,冬デート,【冬デート】心美,hoshimori/static/uploaded/c/art/20161215kokomi.jpg,5,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/bladecanon.png,3,1503,476,1014,1149,2862,1040,2220,2512,3220,1189,2535,2870,ペンギン・マーチ,206,13,6,"秘密のレッスンクリア前
：約6倍×6
 
秘密のレッスンクリア後
：約6.9倍×6",ターゲットに向かって移動しながら、全方位・範囲中,苦手無視,"6回移動攻撃
苦手無視
ペンギンさんと一緒に、悪い敵をやっつけちゃいます！",hoshimori/static/uploaded/c/skill/kokomi_winterdate.gif,,,,,,ペンギンかわいいです,ブレイドカノンとハンマーとロッド,10コンボ以降、攻撃力6％UP、SP12％UP,ブレイドカノンとハンマーとロッド,5コンボ以降、攻撃力7％UP、SP12％UP
0,14,白衣の天使,【白衣の天使】心美（台湾）,hoshimori/static/uploaded/c/art/20170125kokomi.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1532,563,1030,1037,2918,1227,2254,2270,3283,1400,2575,2592,お注射の時間です,230,13,2,約20倍＋約12倍,全方位・範囲中⇒全方位・範囲大,武器相性無視／敵にマヒの効果（6秒）,"2回攻撃＋マヒ（長）
武器相性無視
震える彼女の持つ針は、情け容赦なく災いをもたらす",hoshimori/static/uploaded/c/skill/kokomi_hakui_tw.gif,,,,,,動いちゃダメですぅ,みんな,攻撃力5％UP、SP6％UP,みんな,攻撃力6％UP、SP9％UP
0,15,私服2,【私服2】うらら,hoshimori/static/uploaded/c/art/1120urara.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,1,731,398,688,366,1083,688,1158,616,1462,961,1666,886,マジカル☆カノン,110,8,1,約5倍,全方位・範囲小,,"前方の敵を範囲攻撃
強力な理力の玉を呼び出し、敵を滅する",,,,,,,うららスマイル☆,みんな,攻撃力1％UP,,
0,15,夏制服,【夏制服】うらら,hoshimori/static/uploaded/c/art/150012.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,1,1228,201,636,582,1820,338,1071,980,2456,485,1541,1409,クロススマッシュ,65,8,2,約2.5倍+約2.5倍,前方・範囲小,,"前方の敵を連続攻撃
槌の一撃を素早く2回叩き込む",,,,,,,うららのお願〜い,3年生,SPが5％UP！,,
0,15,水泳部,【水泳部】うらら,hoshimori/static/uploaded/c/art/150016.png,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,2,1069,375,705,537,1924,785,1474,1122,2280,956,1794,1365,デストロイキャノン,175,12,5,約2.3倍+約4.8倍,前方・直線+着弾地点に範囲小,,"前方の敵を多段大攻撃
散弾銃のように無数の玉を広範囲へ打ち込む",,,,,,,わがまま放題？,みんな,SPが6％UP！,みんな,SPが8％UP！
0,15,新制服,【新制服】うらら,hoshimori/static/uploaded/c/art/201700620urara.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,1,1115,314,679,414,1653,528,1143,697,2232,760,1643,1004,ヒーリング,136,7,,,パーティ全員,パーティ全員のHP15％回復,"味方全員のHPを小回復
軽いケガなら、たちどころに治すことができる",,,,,,,ラブリー・ポジティブ,みんな,攻撃力が1％UP！,,
